"LURN_SAK","INCIDENT_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
18613567,"2018-06-18 01:08:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","PARK GRANADA AND CALABASAS RD, CALABASAS, CA","PARK GRANADA AND CALABASAS RD","CALABASAS",,"918-03618-2248","2248","03618","CA0190022","MALIBU/LOST HILLS","N"
18613575,"2018-06-18 01:30:00","NARCOTICS","181","Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)","800 S LONG BEACH BLVD, COMPTON, CA","800 S LONG BEACH BLVD","COMPTON",,"918-08554-2846","2846","08554","CA0190042","COMPTON","N"
18613588,"2018-06-18 02:00:00","NARCOTICS","183","Under The Influence Of Narcotic 11550 HS. Does Not Incl 647(f)PC","42500 60TH ST W, LANCASTER, CA","42500 60TH ST W","LANCASTER",,"918-12047-1182","1182","12047","CA0190024","LANCASTER","N"
18613623,"2018-06-18 03:52:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","DOWNEY AVE AND ROSECRANS AVE, PARAMOUNT, CA","DOWNEY AVE AND ROSECRANS AVE","PARAMOUNT",,"918-13512-1364","1364","13512","CA0190013","LAKEWOOD","N"
18613662,"2018-06-18 05:57:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","NARBONNE AVE AND 245TH ST, LOMITA, CA","NARBONNE AVE AND 245TH ST","LOMITA",,"918-02290-1710","1710","02290","CA0190017","LOMITA","N"
18613817,"2018-06-18 09:18:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","25900 AVOCADO ST, LOMITA, CA","25900 AVOCADO ST","LOMITA",,"918-02292-1713","1713","02292","CA0190017","LOMITA","N"
18613942,"2018-06-18 09:21:00","NARCOTICS","188","NARCOTICS: Marijuana Misdemeanors (More Than 1 oz)","THREE PALMS ST AND HACIENDA BLVD, HACIENDA HEIGHTS, CA 91745","THREE PALMS ST AND HACIENDA BLVD","HACIENDA HEIGHTS","91745","918-08004-1476","1476","08004","CA0190014","INDUSTRY","N"
18617320,"2018-06-18 10:00:00","NARCOTICS","186","Found Narcotics","16500 TROJAN WAY, LA MIRADA, CA","16500 TROJAN WAY","LA MIRADA",,"918-09456-0466","0466","09456","CA0190004","NORWALK","N"
18613812,"2018-06-18 10:12:00","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)","COOLCREST DR AND AKKER RD, LAKE ELIZABETH, CA","COOLCREST DR AND AKKER RD","LAKE ELIZABETH",,"918-08903-2657","2657","08903","CA01900W9","PALMDALE","N"
18613844,"2018-06-18 10:25:00","NARCOTICS","181","Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)","AVALON BLVD AND COMPTON BLVD, GARDENA, CA","AVALON BLVD AND COMPTON BLVD","GARDENA",,"918-08569-2873","2873","08569","CA0190042","COMPTON","N"
18613843,"2018-06-18 10:26:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","15000 CERRITOS AVE, BELLFLOWER, CA 90706","15000 CERRITOS AVE","BELLFLOWER","90706","918-13525-1332","1332","13525","CA0190013","LAKEWOOD","N"
18613910,"2018-06-18 11:15:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","10100 MAPLE ST, BELLFLOWER, CA 90706","10100 MAPLE ST","BELLFLOWER","90706","918-13534-1334","1334","13534","CA0190013","LAKEWOOD","N"
18614006,"2018-06-18 11:30:00","NARCOTICS","186","Found Narcotics","15600 GARFIELD AVE, PARAMOUNT, CA 90723","15600 GARFIELD AVE","PARAMOUNT","90723","918-13543-1367","1367","13543","CA0190013","LAKEWOOD","N"
18614032,"2018-06-18 13:30:00","NARCOTICS","183","Under The Influence Of Narcotic 11550 HS. Does Not Incl 647(f)PC","ATLANTIC AVE AND SPORTSMAN DR, COMPTON, CA","ATLANTIC AVE AND SPORTSMAN DR","COMPTON",,"918-08577-2847","2847","08577","CA0190042","COMPTON","N"
18614163,"2018-06-18 15:49:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","BROADMOOR AND FRANCISQUITO, WEST VALINDA, CA","BROADMOOR AND FRANCISQUITO","WEST VALINDA",,"918-08013-1421","1421","08013","CA0190014","INDUSTRY","N"
18615185,"2018-06-18 16:17:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","CARSON ST AND PROSPECT AVE, CARSON, CA","CARSON ST AND PROSPECT AVE","CARSON",,"918-06375-1622","1622","06375","CA0190016","CARSON","N"
18614212,"2018-06-18 16:30:00","NARCOTICS","183","Under The Influence Of Narcotic 11550 HS. Does Not Incl 647(f)PC","10TH ST E AND AVENUE R, PALMDALE, CA","10TH ST E AND AVENUE R","PALMDALE",,"918-08929-2610","2610","08929","CA01900W9","PALMDALE","N"
18614279,"2018-06-18 17:34:00","NARCOTICS","181","Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)","200 E ARTESIA BLVD, COMPTON, CA 90220","200 E ARTESIA BLVD","COMPTON","90220","918-08590-2842","2842","08590","CA0190042","COMPTON","N"
18614280,"2018-06-18 18:00:00","NARCOTICS","183","Under The Influence Of Narcotic 11550 HS. Does Not Incl 647(f)PC","10800 LELAND AVE, WHITTIER, CA 90604","10800 LELAND AVE","WHITTIER","90604","918-09318-0494","0494","09318","CA0190004","NORWALK","N"
18614313,"2018-06-18 18:43:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","8400 VALLEY BLVD, ROSEMEAD, CA 91770","8400 VALLEY BLVD","ROSEMEAD","91770","918-07561-0533","0533","07561","CA0190005","TEMPLE","N"
18614315,"2018-06-18 18:46:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","156TH ST AND HAWTHORNE BLVD, LAWNDALE, CA","156TH ST AND HAWTHORNE BLVD","LAWNDALE",,"918-04737-0331","0331","04737","CA0190003","SOUTH LOS ANGELES","N"
18614323,"2018-06-18 18:50:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","FRANCISQUITO AVE AND WILLOW AVE, WEST VALINDA, CA","FRANCISQUITO AVE AND WILLOW AVE","WEST VALINDA",,"918-08024-1420","1420","08024","CA0190014","INDUSTRY","N"
18614342,"2018-06-18 19:10:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","32400 CASTAIC RD, CASTAIC, CA","32400 CASTAIC RD","CASTAIC",,"918-08490-0669","0669","08490","CA0190006","SANTA CLARITA VALLEY","N"
18614379,"2018-06-18 19:48:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","GAGE AVE AND WHITTIER BLVD, LOS ANGELES, CA","GAGE AVE AND WHITTIER BLVD","LOS ANGELES",,"918-09192-0278","0278","09192","CA0190002","EAST LOS ANGELES","N"
18614418,"2018-06-18 20:41:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","AMAR RD AND DEL VALLE AVE, LA PUENTE, CA","AMAR RD AND DEL VALLE AVE","LA PUENTE",,"918-08029-1432","1432","08029","CA0190014","INDUSTRY","N"
18614246,"2018-06-18 20:41:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","AMAR RD AND DEL VALLE AVE, LA PUENTE, CA","AMAR RD AND DEL VALLE AVE","LA PUENTE",,"918-08020-1432","1432","08020","CA0190014","INDUSTRY","N"
18614466,"2018-06-18 22:25:00","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)","29400 THE OLD ROAD, CASTAIC, CA 91384","29400 THE OLD ROAD","CASTAIC","91384","918-00468-5630","5630","00468","CA0190030","PDC - NORTH","N"
18614486,"2018-06-18 22:56:00","NARCOTICS","181","Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)","8400 WASHIGTON BLVD, PICO RIVERA, CA 90660","8400 WASHIGTON BLVD","PICO RIVERA","90660","918-04315-1513","1513","04315","CA0190015","PICO RIVERA","N"
18614490,"2018-06-18 23:30:47","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","9600 SLAUSON AVE, PICO RIVERA, CA 90660","9600 SLAUSON AVE","PICO RIVERA","90660","918-04316-1519","1519","04316","CA0190015","PICO RIVERA","N"
18614514,"2018-06-19 00:00:00","NARCOTICS","181","Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)","11200 WASHINGTON BLVD, WHITTIER, CA","11200 WASHINGTON BLVD","WHITTIER",,"918-04317-1578","1578","04317","CA0190015","PICO RIVERA","N"
18614545,"2018-06-19 01:10:00","NARCOTICS","183","Under The Influence Of Narcotic 11550 HS. Does Not Incl 647(f)PC","1100 SWEETZER AVE, WEST HOLLYWOOD, CA 90046","1100 SWEETZER AVE","WEST HOLLYWOOD","90046","918-04025-0976","0976","04025","CA0190009","WEST HOLLYWOOD","N"
18614542,"2018-06-19 01:31:19","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)",,,,,"918-06342-1692","1692","06342","CA0190016","CARSON","N"
18614564,"2018-06-19 02:30:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","6700 ROSEMEAD BLVD, PICO RIVERA, CA 90660","6700 ROSEMEAD BLVD","PICO RIVERA","90660","918-04322-1515","1515","04322","CA0190015","PICO RIVERA","N"
18614569,"2018-06-19 02:51:56","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","3800 6TH ST, LOS ANGELES, CA 90022","3800 6TH ST","LOS ANGELES","90022","918-09208-0277","0277","09208","CA0190002","EAST LOS ANGELES","N"
18614577,"2018-06-19 02:58:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","500 W PALMDALE BLVD, PALMDALE, CA","500 W PALMDALE BLVD","PALMDALE",,"918-08953-2611","2611","08953","CA01900W9","PALMDALE","N"
18614597,"2018-06-19 04:00:00","NARCOTICS","181","Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)","OLD SPANISH TRL AND PLACERVILLE TRL, SAUGUS, CA 91350","OLD SPANISH TRL AND PLACERVILLE TRL","SAUGUS","91350","918-08504-0649","0649","08504","CA0190006","SANTA CLARITA VALLEY","N"
18614660,"2018-06-19 07:30:00","NARCOTICS","183","Under The Influence Of Narcotic 11550 HS. Does Not Incl 647(f)PC","800 W AVENUE I, LANCASTER, CA","800 W AVENUE I","LANCASTER",,"918-12120-1121","1121","12120","CA0190024","LANCASTER","N"
18614677,"2018-06-19 08:01:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","3000 SANTA FE AVE, COMPTON, CA 90222","3000 SANTA FE AVE","COMPTON","90222","918-08944-2116","2116","08944","CA01900V3","CENTURY","N"
18614679,"2018-06-19 08:15:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","7400 WALNUT ST, PARAMOUNT, CA 90723","7400 WALNUT ST","PARAMOUNT","90723","918-13596-1361","1361","13596","CA0190013","LAKEWOOD","N"
18614725,"2018-06-19 09:01:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","11100 N TRAIL RD, SYLMAR, CA","11100 N TRAIL RD","SYLMAR",,"918-01201-1291","1291","01201","CA0190012","CRESCENTA VALLEY","N"
18614744,"2018-06-19 09:14:00","NARCOTICS","181","Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)","2100 PACIFIC COST HWY, LOMITA, CA 90717","2100 PACIFIC COST HWY","LOMITA","90717","918-02308-1714","1714","02308","CA0190017","LOMITA","N"
18614773,"2018-06-19 09:51:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","1300 W 204TH ST, TORRANCE, CA","1300 W 204TH ST","TORRANCE",,"918-06355-1694","1694","06355","CA0190016","CARSON","N"
18614843,"2018-06-19 10:20:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","2200 E PALMDALE BLVD, PALMDALE, CA","2200 E PALMDALE BLVD","PALMDALE",,"918-08961-2608","2608","08961","CA01900W9","PALMDALE","N"
18614858,"2018-06-19 10:48:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","1600 E 120TH ST, LOS ANGELES, CA","1600 E 120TH ST","LOS ANGELES",,"918-08953-2132","2132","08953","CA01900V3","CENTURY","N"
18614955,"2018-06-19 12:20:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","600 W AVENUE J, LANCASTER, CA","600 W AVENUE J","LANCASTER",,"918-12146-1122","1122","12146","CA0190024","LANCASTER","N"
18614953,"2018-06-19 12:30:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","11700 WILLOWBROOK AVE, LOS ANGELES, CA 90059","11700 WILLOWBROOK AVE","LOS ANGELES","90059","918-00771-6014","6014","00771","CA0190031","TRANSIT SERV BUR","N"
18614978,"2018-06-19 12:50:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","ROSECRANS AVE AND CARMENITA RD, NORWALK, CA","ROSECRANS AVE AND CARMENITA RD","NORWALK",,"918-09367-0459","0459","09367","CA0190004","NORWALK","N"
18615022,"2018-06-19 13:32:00","NARCOTICS","183","Under The Influence Of Narcotic 11550 HS. Does Not Incl 647(f)PC","9100 ROSECRANS AVE, BELLFLOWER, CA 90706","9100 ROSECRANS AVE","BELLFLOWER","90706","918-13620-1332","1332","13620","CA0190013","LAKEWOOD","N"
18615065,"2018-06-19 14:15:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","8600 1/2 ROSECRANS AVE, PARAMOUNT, CA 90723","8600 1/2 ROSECRANS AVE","PARAMOUNT","90723","918-13622-1365","1365","13622","CA0190013","LAKEWOOD","N"
18615095,"2018-06-19 14:53:53","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","219TH PL AND EMBASSY AVE, CARSON, CA","219TH PL AND EMBASSY AVE","CARSON",,"918-06369-1622","1622","06369","CA0190016","CARSON","N"
18615112,"2018-06-19 15:00:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","TOUCHWOOD AVE AND SOMERSET BLVD, BELLFLOWER, CA 90706","TOUCHWOOD AVE AND SOMERSET BLVD","BELLFLOWER","90706","918-13628-1332","1332","13628","CA0190013","LAKEWOOD","N"
18615123,"2018-06-19 15:00:00","NARCOTICS","181","Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)","110 FWY AND MARTIN LUTHER KING BLVD, LOS ANGELES, CA","110 FWY AND MARTIN LUTHER KING BLVD","LOS ANGELES",,"918-00709-3621","3621","00709","CA0190036","NARCOTICS BUREAU","N"
18615194,"2018-06-19 16:05:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","13400 LEFFINGWELL RD, WHITTIER, CA 90605","13400 LEFFINGWELL RD","WHITTIER","90605","918-09375-0494","0494","09375","CA0190004","NORWALK","N"
18615179,"2018-06-19 16:07:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","5800 W BOULEVARD, LOS ANGELES, CA","5800 W BOULEVARD","LOS ANGELES",,"918-01533-2768","2768","01533","CA0190065","MARINA DEL REY","N"
18615354,"2018-06-19 16:30:00","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)","29400 THE OLD ROAD, CASTAIC, CA 91384","29400 THE OLD ROAD","CASTAIC","91384","918-01691-5640","5640","01691","CA0190087","NORTH COUNTY CORRECTIONAL FAC.","N"
18615225,"2018-06-19 16:34:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","LEE AVE AND RUSH ST, SOUTH EL MONTE, CA 91733","LEE AVE AND RUSH ST","SOUTH EL MONTE","91733","918-07603-0560","0560","07603","CA0190005","TEMPLE","N"
18615227,"2018-06-19 16:47:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","13400 IMPERIAL HWY, WHITTIER, CA","13400 IMPERIAL HWY","WHITTIER",,"918-09380-0494","0494","09380","CA0190004","NORWALK","N"
18615214,"2018-06-19 16:50:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","1500 HACIENDA BLVD, LA PUENTE, CA 91744","1500 HACIENDA BLVD","LA PUENTE","91744","918-08060-1432","1432","08060","CA0190014","INDUSTRY","N"
18615223,"2018-06-19 16:50:00","NARCOTICS","183","Under The Influence Of Narcotic 11550 HS. Does Not Incl 647(f)PC","COLORADO BLVD AND ROSEMEAD BLVD, PASADENA, CA 91101","COLORADO BLVD AND ROSEMEAD BLVD","PASADENA","91101","918-07602-0590","0590","07602","CA0190005","TEMPLE","N"
18615249,"2018-06-19 17:00:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","ANCHOR AVE AND BAYPORT, CARSON, CA","ANCHOR AVE AND BAYPORT","CARSON",,"918-06379-1624","1624","06379","CA0190016","CARSON","N"
18615258,"2018-06-19 17:05:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","91 FWY AND SAN GABRIEL RIVERBED, BELLFLOWER, CA 90706","91 FWY AND SAN GABRIEL RIVERBED","BELLFLOWER","90706","918-13639-1333","1333","13639","CA0190013","LAKEWOOD","N"
18615244,"2018-06-19 17:05:00","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)","32ND ST W AND AVENUE L, LANCASTER, CA","32ND ST W AND AVENUE L","LANCASTER",,"918-12165-1127","1127","12165","CA0190024","LANCASTER","N"
18615419,"2018-06-19 17:40:00","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)","HIGHWAY 138 AND LA PETITE AVE, NEENACH, CA","HIGHWAY 138 AND LA PETITE AVE","NEENACH",,"918-08547-0683","0683","08547","CA0190006","SANTA CLARITA VALLEY","N"
18615350,"2018-06-19 18:30:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","3700 CITY TERRACE DR, LOS ANGELES, CA","3700 CITY TERRACE DR","LOS ANGELES",,"918-09246-0272","0272","09246","CA0190002","EAST LOS ANGELES","N"
18615368,"2018-06-19 19:13:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","14300 FIRESTONE BLVD, LA MIRADA, CA","14300 FIRESTONE BLVD","LA MIRADA",,"918-09388-0466","0466","09388","CA0190004","NORWALK","N"
18615391,"2018-06-19 19:45:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","SOLEDAD CANYON RD AND SIERRA HWY, CANYON COUNTRY, CA","SOLEDAD CANYON RD AND SIERRA HWY","CANYON COUNTRY",,"918-08545-0631","0631","08545","CA0190006","SANTA CLARITA VALLEY","N"
18615427,"2018-06-19 20:16:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","1100 SAN GABRIEL BLVD, ROSEMEAD, CA 91770","1100 SAN GABRIEL BLVD","ROSEMEAD","91770","918-07614-0535","0535","07614","CA0190005","TEMPLE","N"
18615410,"2018-06-19 20:20:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","LAUREL AVE AND TELEGRAPH RD, WHITTIER, CA","LAUREL AVE AND TELEGRAPH RD","WHITTIER",,"918-09390-0494","0494","09390","CA0190004","NORWALK","N"
18615445,"2018-06-19 20:30:00","NARCOTICS","183","Under The Influence Of Narcotic 11550 HS. Does Not Incl 647(f)PC","TOURNAMET RD AND TREVINO DR, VALENCIA, CA","TOURNAMET RD AND TREVINO DR","VALENCIA",,"918-08549-0623","0623","08549","CA0190006","SANTA CLARITA VALLEY","N"
18615623,"2018-06-19 22:00:00","NARCOTICS","186","Found Narcotics","500 E BONITA AVE, SAN DIMAS, CA 91773","500 E BONITA AVE","SAN DIMAS","91773","918-03230-0813","0813","03230","CA0190008","SAN DIMAS","N"
18615478,"2018-06-19 22:11:00","NARCOTICS","183","Under The Influence Of Narcotic 11550 HS. Does Not Incl 647(f)PC","VALLEY BLVD AND 605 FREEWAY, BASSETT, CA 91746","VALLEY BLVD AND 605 FREEWAY","BASSETT","91746","918-08078-1462","1462","08078","CA0190014","INDUSTRY","N"
18615502,"2018-06-19 23:01:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","CENTURY BLVD AND HALLDALE AVE, LOS ANGELES, CA","CENTURY BLVD AND HALLDALE AVE","LOS ANGELES",,"918-04775-0373","0373","04775","CA0190003","SOUTH LOS ANGELES","N"
18615509,"2018-06-19 23:30:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","1600 N BONNIE BEACH PL, LOS ANGELES, CA","1600 N BONNIE BEACH PL","LOS ANGELES",,"918-09254-0271","0271","09254","CA0190002","EAST LOS ANGELES","N"
18615565,"2018-06-20 00:10:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","ABELIA RD AND GREENCOURT DR, CANYON COUNTRY, CA","ABELIA RD AND GREENCOURT DR","CANYON COUNTRY",,"918-08554-0635","0635","08554","CA0190006","SANTA CLARITA VALLEY","N"
18615536,"2018-06-20 00:20:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","11700 WHITTIER BLVD, WHITTIER, CA 90606","11700 WHITTIER BLVD","WHITTIER","90606","918-04337-1577","1577","04337","CA0190015","PICO RIVERA","N"
18615553,"2018-06-20 00:59:29","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","4500 ELIZABETH ST, CUDAHY, CA 90201","4500 ELIZABETH ST","CUDAHY","90201","918-09259-0263","0263","09259","CA0190002","EAST LOS ANGELES","N"
18616629,"2018-06-20 01:20:00","NARCOTICS","183","Under The Influence Of Narcotic 11550 HS. Does Not Incl 647(f)PC","COLORADO BLVD AND LOTUS AVE, PASADENA, CA 91107","COLORADO BLVD AND LOTUS AVE","PASADENA","91107","918-07681-0590","0590","07681","CA0190005","TEMPLE","N"
18615594,"2018-06-20 02:00:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","5000 CLELA ST, CUDAHY, CA","5000 CLELA ST","CUDAHY",,"918-09263-0263","0263","09263","CA0190002","EAST LOS ANGELES","N"
